h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,label
0.055196643,0.16656369,0.017758252,0.0017425125,2.5625183E-4,4.8687847E-4,0.0037156513,0.15382797,0.5878673,0.7421565,0.22022282,0.018219505,0.0,0.0,0.0,0.0,0.06520528,0.12957203,0.074868284,0.042245675,0.120388195,0.3438351,0.20583786,0.38204783,0.56931835,0.4536419,0.2601024,0.16363211,0.14059265,0.0746287,0.023279045,0.017409371,0.0056611863,0.006890636,0.011265189,0.04020014,0.20860614,0.82824874,0.439228,0.12228735,0.13669764,0.178213,0.07079342,0.025103645,0.037340958,0.05129378,0.023988562,0.010035739,B
0.2618877,0.38497406,0.014470533,0.0029519887,0.0012444658,6.3670345E-4,0.0028651655,0.044395596,0.6330569,0.5326024,0.3088301,0.03475822,0.0,0.0,0.0,0.0,0.13051352,0.17267297,0.11079989,0.06855638,0.15602776,0.33618265,0.34358054,0.48191226,0.49111757,0.37527367,0.19078934,0.099324785,0.09272555,0.071036346,0.033920906,0.07372648,0.06333665,0.043903083,0.038738012,0.030925848,0.026761511,0.09100205,0.7361514,0.5396851,0.17332032,0.221646,0.19472308,0.14287871,0.09674819,0.04367711,0.021241345,0.014494473,B
0.27172178,0.3862372,0.012432281,0.0022787708,5.192136E-4,5.480588E-4,0.0020768545,0.038998708,0.6318829,0.52498263,0.31565303,0.027979843,0.0,0.0,0.0,0.0,0.09155673,0.15384021,0.11638708,0.06942533,0.13631779,0.31590185,0.31428248,0.47846177,0.5168699,0.38802615,0.23468418,0.10052555,0.09479547,0.06631115,0.03334243,0.07818654,0.06458856,0.045005515,0.038778946,0.03374607,0.027229143,0.09423736,0.7557378,0.52387065,0.16705273,0.208703,0.18273208,0.12943521,0.103657864,0.04010169,0.034746192,0.028100219,B
0.082949795,0.3087481,0.043660775,0.014392726,0.0077499296,0.0049395156,0.017770901,0.26009104,0.6314631,0.63628906,0.15391985,0.01822511,0.0,0.0,0.0,0.0,0.24356693,0.16533905,0.076545134,0.062496208,0.1838492,0.4266726,0.4643973,0.52133656,0.34547058,0.23844045,0.13184078,0.06507902,0.041481517,0.024928043,0.008609371,0.005400424,0.0,0.0,0.0016560052,0.038459875,0.1504261,0.533673,0.6609826,0.25042853,0.20007245,0.30544844,0.15100063,0.06424624,0.03186965,0.024502117,0.011085096,0.17168379,B
0.03645098,0.5561981,0.025761543,0.0036611322,0.008498102,0.019882353,0.08220177,0.36966744,0.70804155,0.20563804,0.033805344,0.002565465,0.0,0.0,0.0,0.0,0.064744554,0.15760235,0.105616614,0.09746414,0.20395815,0.5642757,0.54665464,0.40872058,0.2912591,0.15946683,0.09932861,0.055897474,0.031184137,0.012758808,0.004569774,0.0041676336,0.0,4.0623112E-4,0.009897267,0.021308668,0.08113543,0.32757,0.6146646,0.35360572,0.22313167,0.24167058,0.23203182,0.1332438,0.074598804,0.056576915,0.026552742,0.43983752,B
0.07208026,0.41666806,0.43463156,0.0076663075,0.0049505676,0.009589957,0.104244806,0.24713233,0.7412556,0.09881333,0.030325763,0.0052334573,0.0,0.0,0.0,0.0,0.009899669,0.04285881,0.09911597,0.08726817,0.11163965,0.3826282,0.6332608,0.33324912,0.2204565,0.2556421,0.27766785,0.28740847,0.16415958,0.083570704,0.034469936,0.030096587,0.030554153,0.048401017,0.06904025,0.2917011,0.5941265,0.43682322,0.22808371,0.25948772,0.26495105,0.13864705,0.12695149,0.15495609,0.29538378,0.1639807,5.6656706E-4,0.00437066,B
0.049661294,0.08092341,7.0675465E-5,0.0,0.0,4.7116977E-5,1.8846791E-4,0.18017532,0.823699,0.506908,0.15103348,0.016585175,0.0,0.0,0.0,0.0,0.047442913,0.2185849,0.19816948,0.14117041,0.09932606,0.11491513,0.30565205,0.33456182,0.2917522,0.27259162,0.3216755,0.3724486,0.33808506,0.2636629,0.16028272,0.22630705,0.0,0.008895882,0.15261894,0.38804567,0.6851152,0.31238106,0.25467357,0.35299125,0.2570877,0.031218264,0.0102517605,0.010747814,0.0083336895,0.0113100065,0.0113100065,0.044810113,B
0.17214555,0.77005327,0.011254191,0.0015894301,0.0021277855,0.0021790576,0.019355157,0.26374286,0.53248477,0.15012425,0.033608757,0.01017748,0.0,0.0,0.0,0.0,0.025230486,0.092485376,0.14124319,0.14429303,0.35334563,0.6030759,0.3287885,0.23887764,0.3207876,0.31512362,0.24672009,0.17823733,0.036914933,0.009030692,0.0034855301,0.0042776964,0.0050601666,0.04743392,0.09445644,0.07273475,0.054633345,0.14555179,0.4326648,0.48552915,0.29135042,0.29398334,0.2709452,0.45319346,0.25103363,0.09807672,0.06734547,0.09552608,B
0.09483529,0.13964926,0.0063103815,0.0013082499,7.182548E-4,8.9781854E-4,0.0028217153,0.18051283,0.6021284,0.7351338,0.18867014,0.017084204,0.0,0.0,0.0,0.0,0.1629132,0.20543686,0.08589455,0.04998748,0.12474681,0.41575545,0.3042418,0.4243086,0.49152339,0.38485116,0.2277073,0.11510435,0.06786033,0.030258765,0.005688648,0.0022189762,0.0,0.0,6.47725E-5,0.035624877,0.22430718,0.5410447,0.6858113,0.20772542,0.16468409,0.27573654,0.16993067,0.062602624,0.02351242,0.012986887,0.009456785,0.07377588,B
0.066053085,0.3561358,0.04237011,0.009046518,0.0038346436,0.0015392584,0.009721632,0.2300246,0.4867567,0.7522113,0.10499363,0.01126089,0.0,0.0,0.0,0.0,0.08117664,0.12371214,0.061326735,0.05191221,0.15671968,0.43847483,0.4310642,0.50815743,0.45643425,0.2654215,0.14435603,0.08923002,0.04752633,0.026201867,0.014065071,0.007977769,0.0,0.0,0.0028154613,0.06503368,0.28828934,0.72468585,0.4321907,0.19802077,0.17090893,0.22443745,0.109594434,0.060619313,0.06444278,0.052381482,0.03503685,0.24101739,B
0.09889316,0.21785402,0.010561945,0.0039190375,0.0030574051,0.0027794593,0.010172821,0.24437006,0.7065108,0.5696502,0.24189635,0.024959544,0.0,0.0,0.0,0.0,0.1665554,0.22099543,0.13437454,0.09727595,0.15555525,0.40040594,0.21206589,0.36999372,0.49250534,0.4118806,0.27138048,0.15231991,0.12091552,0.070789285,0.027392562,0.008584441,0.0,0.0,1.2349765E-4,0.013461244,0.15304446,0.69556963,0.48744524,0.21788073,0.26564345,0.33261004,0.15820049,0.03482634,0.007101115,8.0273475E-4,3.3961853E-4,0.0041062967,B
0.028657688,0.65622103,0.034842417,0.011409759,0.004958446,0.003065706,0.015355188,0.15755063,0.6219651,0.3701507,0.13489106,0.008290736,0.0,0.0,0.0,0.0,0.058092978,0.11371391,0.08343141,0.06388683,0.13685068,0.24511838,0.20981453,0.46520734,0.61352986,0.41665488,0.24137169,0.09590749,0.091890424,0.07578353,0.037891764,0.017304292,0.0049278494,0.017638303,0.01808011,0.029771008,0.06627108,0.72374815,0.47212195,0.1530692,0.14379124,0.23113313,0.1459663,0.2463245,0.24771789,0.073543906,0.032455835,0.0035004723,B
0.05494585,0.3859253,0.015271794,0.0057337163,0.0037500134,0.0035869693,0.012472871,0.21138662,0.7415516,0.47388756,0.168343,0.010108732,0.0,0.0,0.0,0.0,0.17212021,0.18599133,0.12538978,0.08902041,0.14695768,0.37113684,0.21056181,0.37714204,0.5248609,0.43343,0.2574614,0.13862655,0.10986937,0.06677588,0.026558107,0.011968064,0.0,0.0,9.580009E-5,0.0032252697,0.05128498,0.5437613,0.6184215,0.21986121,0.22602434,0.357973,0.26504692,0.14513713,0.018617151,0.002363069,6.706006E-4,0.0,B
0.064809136,0.34955007,0.06207236,0.026144924,0.01438262,0.008792614,0.03298686,0.32756853,0.59609264,0.6254402,0.11741924,0.010743293,0.0,0.0,0.0,0.0,0.19348434,0.16937365,0.06398915,0.06538629,0.19855398,0.43355343,0.34848738,0.53474647,0.42453188,0.2670539,0.1597134,0.098997556,0.05017739,0.031136328,0.016685879,0.009859838,0.0,3.5597288E-5,0.0140253315,0.14498775,0.372846,0.6943251,0.3344365,0.1956071,0.2717141,0.27762324,0.10789538,0.047807157,0.029189777,0.028691415,0.012423454,0.20226379,B
0.07063835,0.20610805,0.012077495,0.0032715565,0.0031352416,0.0031352416,0.012132022,0.37802833,0.68135613,0.5698233,0.14217639,0.011913918,0.0,0.0,0.0,0.0,0.18443878,0.20204046,0.11133701,0.090535015,0.117611304,0.4554964,0.40610218,0.40782866,0.4125028,0.33081073,0.20545132,0.14085564,0.086829394,0.04577282,0.02433918,0.012043263,0.0,0.0,0.01912487,0.1499109,0.40085024,0.6576499,0.31529716,0.26381794,0.29038218,0.3225962,0.09657182,0.016773738,0.01119419,0.012422392,0.009615072,0.12882091,B
0.062121633,0.5548199,0.015208428,0.006357397,0.0042748014,0.005316099,0.042665806,0.26670924,0.71194625,0.30663478,0.118543535,0.009919732,0.0,0.0,0.0,0.0,0.14032467,0.21765915,0.16344482,0.12473304,0.13787456,0.2962855,0.18990605,0.2974883,0.5304272,0.43384823,0.29953748,0.24634774,0.15333253,0.10945324,0.057288103,0.02329835,0.0,2.1690695E-4,0.002964395,0.11029719,0.6355735,0.432404,0.2308613,0.24900919,0.29889777,0.32297444,0.16177644,0.22446255,0.10671822,2.5305813E-4,0.0,0.0,B
0.25336763,0.91708016,0.019694077,0.0020579204,0.0017259978,0.0028102784,0.20289326,0.2272785,0.025558045,0.01371947,0.025292506,0.007966144,0.0,0.0,0.0,0.0,0.12527591,0.1951604,0.17942646,0.1763988,0.31140295,0.35582525,0.35413772,0.36197987,0.27298632,0.24757378,0.24663073,0.237647,0.25854287,0.20890899,0.1463703,0.13361439,0.008582233,0.031226436,0.07389585,0.1854246,0.44365716,0.29783976,0.15020923,0.22253369,0.41126224,0.46235272,0.29771888,0.3464724,0.08815928,0.02981621,0.032918707,0.012369698,C
0.24161516,0.9199945,0.018414445,0.002624334,0.0022053227,0.0025581743,0.20524938,0.22606763,0.02787528,0.015701897,0.023596954,0.0077847894,0.0,0.0,0.0,0.0,0.11899618,0.19372976,0.18631117,0.16201404,0.2816575,0.3663987,0.33657497,0.359478,0.29470226,0.2529789,0.25970045,0.23470627,0.25083798,0.2184252,0.15798111,0.1493178,0.010019946,0.037405137,0.08215557,0.27325308,0.44435066,0.22187592,0.1467463,0.27836287,0.45009914,0.43900135,0.32650653,0.25684592,0.05093805,0.010618747,0.025229504,0.012455071,C
0.24636328,0.9199438,0.015322139,0.0020224343,0.0016707066,0.0027478726,0.20132014,0.22506176,0.026335612,0.014662649,0.024445076,0.008397499,0.0,0.0,0.0,0.0,0.12025008,0.18136892,0.1845491,0.15458594,0.24656235,0.3648745,0.34107295,0.36552048,0.32050124,0.26266196,0.25297236,0.23389137,0.2558544,0.19950582,0.16218854,0.16984081,0.008065018,0.031187383,0.08410662,0.31243005,0.411594,0.22057624,0.16018794,0.2894666,0.44802564,0.43944415,0.34004182,0.23511712,0.041437507,0.008978788,0.011998204,0.0085417675,C
0.26218823,0.9182007,0.017737238,0.0025212534,0.0019462307,0.0029193459,0.20032907,0.21435076,0.024305766,0.015813123,0.028662669,0.009554223,0.0,0.0,0.0,0.0,0.10362965,0.20972785,0.1885477,0.18168515,0.2915849,0.35117567,0.3653945,0.3694429,0.28654906,0.23145108,0.2640853,0.23619069,0.2521375,0.19541027,0.1460393,0.118638426,0.009749509,0.036020152,0.07836321,0.24900001,0.40160635,0.25279376,0.1706368,0.29725805,0.44843662,0.4467641,0.3429869,0.24997905,0.0680426,0.020804392,0.036591254,0.023863861,C
0.3262043,0.9083316,0.018339103,0.0026517052,0.0027185548,0.0035876012,0.16326928,0.19820939,0.028143728,0.017826589,0.03157535,0.010495405,0.0,0.0,0.0,0.0,0.15511131,0.2510214,0.22959521,0.22939211,0.26193756,0.31936175,0.3131167,0.36038628,0.31794012,0.25168145,0.20761053,0.18400112,0.20425951,0.21446487,0.19044928,0.20903218,0.0012942217,0.024476016,0.06406397,0.31240228,0.3354318,0.24563566,0.25100288,0.4246189,0.5193255,0.36287692,0.26409736,0.101329945,0.011914453,0.0020555286,8.374376E-4,0.0020555286,C
0.2501399,0.9444429,0.0284938,0.0036705986,0.0034010066,0.0035046958,0.11806055,0.17092133,0.025092794,0.012795251,0.024615822,0.007527838,0.0,0.0,0.0,0.0,0.09442029,0.15191263,0.180439,0.16852044,0.2283574,0.28912246,0.30558375,0.24691908,0.18771712,0.15904422,0.2931767,0.4695126,0.29967332,0.1824417,0.19909835,0.2954725,0.0012917095,0.0066020703,0.034912035,0.17872235,0.30498695,0.20581236,0.21686366,0.33997074,0.42899105,0.55360514,0.41700685,0.06634363,5.3821225E-4,0.0,0.0,0.0,C
0.2996596,0.9315569,0.020565696,0.001530373,0.0014674809,0.0021383292,0.17995508,0.08616209,0.027211288,0.020125452,0.030649386,0.009014525,0.0,0.0,0.0,0.0,0.21806845,0.32067144,0.25378656,0.3372937,0.32957625,0.3349686,0.28431022,0.26506597,0.23775794,0.2474048,0.28411233,0.17022994,0.10725327,0.16597542,0.16350187,0.07940106,8.026181E-5,0.0020466761,0.008788668,0.045026876,0.032586295,0.09157872,0.4355407,0.2752579,0.26081073,0.34283832,0.381364,0.45444235,0.36547214,0.12573013,0.09739771,0.163092,C
0.37409094,0.8853068,0.026316673,0.004243129,0.0035475339,0.0048923506,0.22150059,0.15154694,0.036472358,0.025226908,0.038164973,0.009413717,0.0,0.0,0.0,0.0,0.22843097,0.37489694,0.2571356,0.32930723,0.2984799,0.2748408,0.2817878,0.17690736,0.14810625,0.3052822,0.28776994,0.28304213,0.2467151,0.11486676,0.032805294,0.064693965,0.008184376,0.032607596,0.08067457,0.07305314,0.080458045,0.29446432,0.34915677,0.20755406,0.21456923,0.36630496,0.5087304,0.40337282,0.183867,0.13904779,0.17815092,0.20551878,C
0.35148576,0.87849844,0.020369379,0.0053022765,0.0045825103,0.005830105,0.20350185,0.23956212,0.039635114,0.032413464,0.051799163,0.009620872,0.0,0.0,0.0,0.0,0.26305988,0.31958222,0.26092696,0.31181228,0.32791075,0.2501608,0.28261164,0.21313944,0.15915631,0.2557978,0.2373633,0.22116327,0.27148998,0.23553509,0.1620002,0.12848292,0.014986502,0.06945268,0.0790839,0.14102258,0.2717082,0.36868456,0.19000892,0.24405997,0.4832213,0.5339927,0.2507437,0.21259245,0.14754024,0.052598055,0.108268134,0.020300277,C
0.37859604,0.8969139,0.011531403,0.0016315944,9.4808865E-4,0.0011244772,0.15830874,0.157515,0.026458288,0.02116663,0.03152946,0.0076067573,0.0,0.0,0.0,0.0,0.14029473,0.28084353,0.22012198,0.24425817,0.31961387,0.2822663,0.26026425,0.23353662,0.20411588,0.21016262,0.21417685,0.3216464,0.3131606,0.18282522,0.16798782,0.30716467,0.004275498,0.025539478,0.059781298,0.053122114,0.26247016,0.40288055,0.22580682,0.39345932,0.47749364,0.471175,0.29084736,0.11271423,0.081499316,0.04457112,1.8918132E-4,0.0,C
