h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,label
0.8029905,0.09731527,0.12184935,0.14405155,0.20159334,0.21551898,0.39208558,0.14835405,0.08355384,0.10463936,0.16891408,0.026373323,0.011889344,0.003152975,9.853047E-5,0.0,0.8184507,0.15524413,0.21576303,0.16502202,0.12178495,0.19584994,0.34498695,0.14751278,0.06617123,0.15927222,0.09206149,0.0067568067,0.0041905195,0.0014293245,3.2484648E-4,0.0,0.5942402,0.4955729,0.45877,0.2913974,0.20279416,0.22604676,0.079032496,0.061436832,0.04538695,0.03321799,0.019536123,0.008978724,0.005064921,0.0026311278,0.0014471202,3.2889098E-4,A
0.7986854,0.09776738,0.12321054,0.14625712,0.20180528,0.21250781,0.40157512,0.1607351,0.08089282,0.09550212,0.16290186,0.025672967,0.0109323505,0.0028233698,6.565976E-5,0.0,0.81388026,0.16561669,0.21268909,0.16568184,0.11942384,0.19952837,0.35025778,0.1649,0.06365362,0.14893775,0.08508867,0.00661294,0.0041371593,0.0012378902,1.9545635E-4,0.0,0.60029536,0.47226468,0.4784925,0.29136318,0.20276439,0.22039893,0.0750615,0.061786436,0.045626905,0.033138506,0.018158983,0.00894838,0.0049822484,0.002622236,0.0012127841,2.2944564E-4,A
0.79763913,0.094780736,0.12384025,0.14572538,0.20137616,0.21144661,0.39633486,0.18890327,0.08171548,0.08513811,0.15938303,0.026854543,0.011419763,0.0027973482,1.3163991E-4,0.0,0.81228936,0.17161502,0.21267888,0.16363671,0.118762806,0.19945769,0.3509804,0.18079822,0.062556446,0.13631508,0.08004359,0.0066757267,0.0036146617,0.0014002743,1.3025808E-4,0.0,0.63011414,0.46310717,0.465167,0.28895518,0.21106796,0.1800418,0.0713859,0.058511976,0.04473688,0.028676663,0.015094674,0.0072093965,0.004312764,0.0022207515,9.6554414E-4,2.2529364E-4,A
0.7964269,0.095189154,0.12591977,0.14858072,0.1951213,0.21079952,0.3899791,0.22216292,0.08043319,0.07420801,0.14782315,0.028128559,0.011561035,0.0030631805,1.9762454E-4,0.0,0.81015205,0.17508307,0.21520019,0.15800574,0.119670875,0.20489547,0.3514623,0.1921928,0.059819236,0.13480392,0.05612509,0.006383743,0.0035645266,0.0012313819,9.721436E-5,0.0,0.6554508,0.43365347,0.4620751,0.2927878,0.2117924,0.16457164,0.068186514,0.060858052,0.042122696,0.027529508,0.013860342,0.0074240454,0.0036005026,0.0021666742,9.240228E-4,6.372571E-5,A
0.41680968,0.28361058,0.15897395,0.09916759,0.063738115,0.07570812,0.092833094,0.118433185,0.17885116,0.28771707,0.48788705,0.4139264,0.17229822,0.29392052,0.19440342,0.016819173,0.13007979,0.0667155,0.37529123,0.39835283,0.18197943,0.16667852,0.15962334,0.15631624,0.26315805,0.49267173,0.33842793,0.1634596,0.23833264,0.24093424,0.014330825,1.3228453E-4,0.19526304,0.12735105,0.26240477,0.16714825,0.17467976,0.22971116,0.49194476,0.5145393,0.30981907,0.29723802,0.16085772,0.14947486,0.15619332,0.042707104,0.0064616962,6.8468304E-4,B
0.41758618,0.28095195,0.15731378,0.10598812,0.064321704,0.07600059,0.08987477,0.120257445,0.17983735,0.28731826,0.47795638,0.4271576,0.17127575,0.26677045,0.22681634,0.022523575,0.14656349,0.06292068,0.35427275,0.4053459,0.19879031,0.15854415,0.16462323,0.153885,0.2543895,0.48889995,0.35374027,0.15592615,0.22510341,0.2539901,0.030750377,8.874568E-5,0.21331663,0.12031592,0.2638605,0.17726918,0.16802073,0.22738288,0.45252892,0.53473264,0.3257606,0.2978432,0.14952382,0.14991096,0.16040689,0.05338293,0.00873226,6.452409E-4,B
0.44695103,0.26250064,0.15169834,0.10635612,0.06449161,0.07716982,0.0916089,0.12885115,0.18616724,0.2923913,0.4572521,0.42819786,0.17683466,0.25558925,0.22803175,0.026765117,0.1841574,0.06731084,0.35572785,0.4031432,0.19669923,0.15997602,0.16286336,0.1679613,0.26076183,0.4563332,0.3630364,0.16250244,0.22593343,0.2575587,0.040603053,2.2557251E-4,0.25522298,0.12103224,0.24909972,0.18830132,0.16089861,0.23268415,0.44404542,0.5182195,0.34086186,0.28740272,0.14965092,0.1569033,0.16767329,0.05432771,0.008902622,0.0,B
0.47376633,0.26757205,0.15870845,0.10126237,0.06163986,0.073260136,0.09012263,0.12847826,0.18972497,0.30474818,0.4481231,0.40072462,0.17260034,0.2804155,0.18924442,0.014634552,0.20141631,0.079645455,0.39339617,0.39159015,0.18773572,0.15716884,0.1583879,0.17373908,0.2749213,0.44044298,0.342331,0.15378256,0.24286446,0.24435443,0.025735777,4.5150486E-5,0.2766275,0.1232806,0.24975137,0.18948765,0.16899188,0.24018085,0.4346941,0.51261306,0.3443204,0.2807354,0.14443189,0.14971972,0.16501509,0.06332279,0.011580773,0.001485835,B
0.43899265,0.23507205,0.14369442,0.101849824,0.06769368,0.08810783,0.10511962,0.14957123,0.21969515,0.33153114,0.46373707,0.40293646,0.16729,0.2806725,0.18054594,0.017011793,0.19448097,0.06353197,0.35166547,0.3696281,0.20065135,0.16596015,0.19489233,0.21564306,0.29183573,0.4475119,0.33708513,0.16938813,0.25010574,0.23383424,0.023950184,9.141291E-5,0.25582817,0.08622549,0.2612658,0.18147056,0.14983729,0.25142625,0.45645994,0.51213104,0.32306504,0.28629622,0.16140306,0.16835116,0.16325876,0.046047345,0.01104791,2.5893538E-4,B
0.42377993,0.15940347,0.08540679,0.06740417,0.07615192,0.112664275,0.15640303,0.20791757,0.25089565,0.43180928,0.49849504,0.2298926,0.35054395,0.14714816,0.04048476,0.007141884,0.0943072,0.07818483,0.43846783,0.19654557,0.15818994,0.21409816,0.24083875,0.27512047,0.38316634,0.44080815,0.2644589,0.30142766,0.2166552,0.026220523,0.0,0.0,0.12970828,0.10298366,0.17520805,0.15970856,0.17596704,0.45883256,0.56752867,0.29576844,0.35073566,0.2738774,0.22250542,0.1313461,0.022809802,9.587307E-4,0.0,0.0,B
0.36718816,0.16058053,0.10332524,0.10049676,0.0922256,0.12993866,0.15620925,0.18539402,0.24534923,0.4308718,0.5239545,0.23382103,0.3653882,0.15865202,0.020270776,0.017656574,0.045073815,0.048296362,0.45504883,0.18519185,0.15162714,0.22419724,0.22223024,0.2634956,0.3965826,0.4533748,0.2752558,0.2981903,0.18615444,0.004687342,0.0012973893,0.0034736553,0.080738924,0.1049606,0.20470844,0.15391347,0.21435009,0.44535747,0.5737167,0.27447313,0.37880665,0.28062654,0.19353825,0.09049814,0.014188102,1.9596826E-4,0.0,0.0,B
0.22376643,0.25140738,0.16141775,0.12997507,0.1117714,0.117317475,0.13860726,0.16750056,0.21173501,0.3452882,0.5679812,0.39663416,0.17662475,0.27421787,0.13936763,0.021379244,0.037921663,0.09635904,0.2436834,0.37830964,0.16002251,0.20835319,0.22135368,0.23724794,0.33516186,0.5487844,0.3277762,0.19487761,0.18723282,0.13600834,0.0016844475,0.002289121,0.106221706,0.17895119,0.23094156,0.13625063,0.15943442,0.32294333,0.53265685,0.45711598,0.2514362,0.38703492,0.16526093,0.1384101,0.05357942,0.006682148,0.0022409644,4.0744806E-5,B
0.10025866,0.3253694,0.1781597,0.10744818,0.0751392,0.075621426,0.12125731,0.16619179,0.19784318,0.3123055,0.42606646,0.5343037,0.35390827,0.14129151,0.18302576,0.06860726,0.042327788,0.058513187,0.11600949,0.31112406,0.26888102,0.17867495,0.21532513,0.25350064,0.3086666,0.4783167,0.52598315,0.18206456,0.14422801,0.103891626,0.06491108,0.0016100659,0.0773803,0.17989661,0.3185433,0.16785315,0.13403073,0.22227952,0.3939933,0.52865344,0.38593632,0.3221941,0.22039117,0.13000226,0.101215445,0.0380607,0.0023499439,0.0,B
0.2130155,0.29190347,0.15634,0.15589127,0.07413137,0.07852899,0.109716214,0.14198041,0.1798987,0.31088504,0.45439118,0.49545062,0.37357363,0.14395486,0.12946065,0.13717893,0.15091127,0.05322357,0.1071141,0.37545514,0.2624718,0.1946195,0.21889693,0.21204945,0.25371236,0.4433074,0.49324062,0.26638463,0.1421963,0.12979081,0.09982198,0.011649603,0.21908222,0.09516654,0.32442352,0.24943332,0.16699608,0.18851462,0.30944282,0.5164019,0.38664114,0.349579,0.20353864,0.14772896,0.10754945,0.055549897,0.005109032,4.329688E-5,B
0.36147532,0.20669262,0.16619295,0.11649292,0.08244253,0.10111387,0.12483639,0.16795185,0.22892685,0.35236514,0.50949305,0.41622654,0.20263363,0.13272886,0.22856605,0.065530084,0.24284682,0.06476538,0.23695906,0.33083615,0.23228623,0.20209977,0.23153858,0.26555675,0.29153767,0.45775014,0.38620916,0.18275426,0.16854887,0.18854856,0.10607317,4.2055442E-4,0.32124886,0.12219985,0.27157483,0.2318268,0.18241747,0.23310614,0.35662946,0.45955086,0.40886217,0.3079701,0.16102147,0.15043375,0.12127343,0.055541378,0.004411547,0.0,B
0.45264956,0.19997731,0.13674338,0.090064436,0.08259932,0.103984684,0.12717046,0.18627663,0.25161836,0.4115475,0.45150784,0.3079141,0.23299947,0.2637821,0.067361705,0.0062794806,0.2654197,0.08808708,0.3662495,0.29901418,0.18558063,0.2103247,0.22283576,0.27065578,0.33460116,0.39451522,0.2934537,0.21393901,0.28942236,0.11542605,0.009174773,0.0,0.34267452,0.11543449,0.24395904,0.17950235,0.2062009,0.3164512,0.47897536,0.4292936,0.32690597,0.19816542,0.17604624,0.1891795,0.08696468,0.025575306,0.0025056887,4.320153E-5,B
0.50684875,0.15419637,0.0856693,0.07741252,0.08101701,0.1183192,0.1599803,0.22687277,0.27343765,0.39636722,0.43949527,0.2982918,0.29489687,0.08344794,0.0206629,0.0019698911,0.20399168,0.19344425,0.39371067,0.21081385,0.16557212,0.20740277,0.23958363,0.2911538,0.39196026,0.3791687,0.28608206,0.33473486,0.13155107,0.017818416,0.0,0.0,0.2760884,0.12669222,0.16694574,0.16927749,0.20306754,0.46549267,0.5344227,0.31744644,0.27437025,0.25297534,0.24229835,0.09224764,0.020126758,2.863563E-4,0.0,0.0,B
0.4642888,0.16607927,0.070563905,0.07077218,0.08830901,0.12833966,0.14933388,0.25559628,0.29321092,0.44129515,0.4293401,0.3509867,0.2043604,0.0693559,0.010163868,0.0071230386,0.10104647,0.22576497,0.40951318,0.16505976,0.1695278,0.20510028,0.20724837,0.3326113,0.44048873,0.35684183,0.34584358,0.27263644,0.06461475,0.0024058684,4.2961937E-4,3.436955E-4,0.16119717,0.1460556,0.17837328,0.13819136,0.23976123,0.5895043,0.40146703,0.31492138,0.3498996,0.2962976,0.1593974,0.028013878,0.0017606487,0.0,0.0,0.0,B
0.42444193,0.17549653,0.080237895,0.08524481,0.1065454,0.15712371,0.17405386,0.23481572,0.3005845,0.45354992,0.39609772,0.40751177,0.17791513,0.051214777,0.015742073,0.018160667,0.055021305,0.10552142,0.49038798,0.13034761,0.17576139,0.20874187,0.19344248,0.31652388,0.43213725,0.37271586,0.37998205,0.21415116,0.019336173,0.0028257456,0.0018972864,0.0014532406,0.08671252,0.17761588,0.15140402,0.15548058,0.28897822,0.5967391,0.303189,0.38479632,0.3764527,0.2845207,0.1068286,0.012534454,4.190851E-4,1.5239458E-4,1.5239458E-4,0.0,B
0.42893595,0.1929568,0.1240056,0.16978067,0.20294651,0.20228054,0.19935022,0.2277654,0.2728301,0.39568132,0.3546569,0.4169927,0.17053545,0.02965834,0.0110552795,0.010389298,0.15402853,0.2472135,0.514583,0.13908888,0.1795678,0.2125769,0.2180019,0.29532915,0.3104357,0.3343475,0.42736554,0.16742413,0.0030463513,9.5980935E-4,8.3461683E-4,1.2519251E-4,0.36838368,0.1634656,0.14818954,0.1571364,0.2596931,0.55337644,0.26109958,0.3793621,0.37697887,0.23191488,0.09618842,0.003945991,7.8138435E-4,0.0,0.0,0.0,B
0.45496097,0.18403827,0.16912964,0.18129076,0.24227652,0.25520334,0.26758966,0.22484559,0.26745453,0.33943036,0.319342,0.38140872,0.1289529,0.026844544,0.009233442,0.007161548,0.29087198,0.31256673,0.4665226,0.21852766,0.19367266,0.2209192,0.24816577,0.25230828,0.22762409,0.34079555,0.4044705,0.0956192,0.0065340498,0.0011103614,1.2811863E-4,0.0,0.61872405,0.14941773,0.14569809,0.12468216,0.23240277,0.43657354,0.23165885,0.3330189,0.33186582,0.18642808,0.06330818,0.0028641187,3.7196347E-5,0.0,0.0,0.0,B
0.5561991,0.22111315,0.17136483,0.18818958,0.23097742,0.21996018,0.33837402,0.16397731,0.20027436,0.2960132,0.30382776,0.33418918,0.045179166,0.009095617,7.259412E-4,8.540485E-5,0.42392987,0.3420348,0.48719382,0.24629945,0.25321957,0.1555597,0.18831773,0.19892314,0.16894954,0.33785814,0.3139448,0.025715055,0.002579695,2.4568522E-4,0.0,0.0,0.8074241,0.16023597,0.14236222,0.100667834,0.19456281,0.3165734,0.18957402,0.21521178,0.20936398,0.16324246,0.03412861,0.0039646016,3.3038345E-5,0.0,0.0,0.0,B
0.28546372,0.24152109,0.15527023,0.17376256,0.2286792,0.26599073,0.31091404,0.22662449,0.22503676,0.34509683,0.43620425,0.28098074,0.29727829,0.083215505,0.02176118,0.008592398,0.3172244,0.26288965,0.3329362,0.34194672,0.22028214,0.2343639,0.24948707,0.28358212,0.320892,0.2588598,0.3308081,0.27411884,0.04224527,0.0051618014,0.0017658795,8.6030026E-4,0.7213637,0.16079968,0.1561483,0.09655249,0.1445562,0.27395907,0.3445292,0.2076042,0.306228,0.23471303,0.11217822,0.029507196,0.0013082009,8.721339E-4,4.7240587E-4,3.633891E-5,B
0.15286975,0.2705866,0.14538129,0.1676559,0.22207849,0.24015576,0.22837453,0.2132545,0.2149716,0.27502248,0.42374256,0.42951393,0.30526254,0.24850278,0.082945555,0.04283215,0.23435034,0.25861576,0.15103602,0.43746936,0.1764086,0.22756895,0.25570944,0.2865717,0.2549252,0.37961987,0.25598624,0.2755462,0.28297344,0.053697597,0.0057664947,0.006689134,0.6317232,0.16079715,0.21635404,0.14104448,0.1332802,0.2192908,0.38555914,0.30851972,0.18372795,0.31684723,0.21703795,0.12165389,0.051171873,0.0015287196,9.252776E-4,1.6091784E-4,B
0.18375263,0.3294891,0.14818142,0.16697375,0.18897805,0.18351293,0.19899744,0.20412697,0.20187381,0.26131895,0.38965335,0.4372095,0.26985222,0.33265314,0.14017549,0.04501532,0.2404445,0.20281734,0.13116413,0.5031421,0.17876364,0.20355603,0.27013072,0.25507984,0.21879156,0.32377827,0.29381505,0.2347658,0.31477547,0.16094269,0.011495906,0.0022622466,0.5510822,0.14859265,0.21246848,0.1823272,0.14745127,0.20422506,0.3256356,0.48433173,0.16165528,0.24248292,0.23039259,0.18951376,0.12834346,0.037116457,8.877513E-4,1.2682161E-4,B
