h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,label
0.0,8.0886646E-5,0.09354541,0.39306867,0.105435744,0.08359635,0.18761657,0.35056272,0.3676298,0.24282171,0.17006417,0.15109625,0.12836711,0.2544694,0.57744974,2.4265994E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.2109983E-4,0.10689078,0.38017273,0.10644675,0.08170202,0.18556531,0.3498574,0.37540945,0.24014096,0.16215266,0.16239487,0.12235119,0.23856665,0.5882626,1.2109983E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,8.080966E-5,0.10917385,0.37245172,0.11038599,0.08206221,0.18202376,0.35172403,0.37919933,0.24077238,0.16388199,0.15592223,0.1238408,0.24319667,0.58837515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.6098908E-4,0.09429935,0.38999602,0.10653452,0.08065553,0.18368854,0.35123792,0.37474233,0.24075916,0.15833275,0.15366407,0.12472629,0.24977455,0.5822572,1.6098908E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,8.069144E-5,0.098725975,0.37933046,0.111152455,0.08113524,0.19244908,0.34935358,0.3708982,0.24001668,0.16065666,0.1560169,0.12196511,0.2478841,0.58880544,8.069144E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.6546672E-4,0.13977072,0.36047202,0.10472652,0.08568165,0.20494562,0.3735882,0.35831982,0.23426417,0.16080536,0.16385092,0.114025615,0.22516811,0.5924216,2.4364449E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.0641695E-5,1.6256678E-4,0.116926156,0.38251963,0.10639995,0.079982854,0.21263735,0.37630144,0.3559806,0.23401488,0.16423309,0.1617133,0.10749728,0.2514908,0.57101583,3.6577525E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.6352125E-4,0.12488936,0.37139764,0.11103093,0.08588954,0.21077889,0.3802278,0.3493223,0.24785735,0.16393006,0.16041435,0.11078565,0.2519045,0.5709345,8.176063E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.62735E-4,0.117779456,0.37567374,0.10862561,0.08677844,0.21127072,0.3702628,0.36086485,0.24182421,0.15736474,0.16037534,0.113670394,0.24255651,0.5770583,2.441025E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.0712494E-5,1.6284997E-4,0.19529784,0.32500783,0.10332831,0.09404586,0.2590536,0.40525216,0.31645823,0.22636147,0.15291612,0.15833089,0.10780668,0.181537,0.60079426,3.2569995E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
