h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,label
0.7033901,0.48107493,0.22821482,0.031781968,0.03105244,0.354518,0.22431344,0.080121,0.030354632,0.0077393213,0.16049576,0.10292663,0.0,0.0,0.0,0.0,0.71353894,0.5282692,0.39007318,0.2169826,0.10624845,0.03398177,0.010275379,0.002321088,8.867078E-4,2.3471676E-4,5.215928E-5,2.607964E-5,2.607964E-5,0.0,0.0,0.0,0.0,0.0,0.09055361,0.21640174,0.09233616,0.0795414,0.16431162,0.35349974,0.41275966,0.1975067,0.1813449,0.24096133,0.1881978,0.17520499,0.64159966,0.008001675,A
0.7273026,0.46931767,0.22016054,0.029373588,0.034902733,0.33517307,0.21425441,0.0791359,0.03873544,0.010304318,0.15729792,0.09676006,0.0,0.0,0.0,0.0,0.71504146,0.5319892,0.37682784,0.22683246,0.10511939,0.032796,0.010697183,0.003209155,7.5663003E-4,2.869976E-4,7.8272074E-5,2.609069E-5,5.218138E-5,5.218138E-5,0.0,0.0,0.0,0.0,0.09391044,0.21276833,0.09355292,0.08044359,0.16493915,0.35450795,0.41389716,0.19469336,0.18420589,0.2476868,0.18269633,0.18003474,0.638305,0.009255978,A
0.68872464,0.48052353,0.25159243,0.034120776,0.029614259,0.35646555,0.23356637,0.07986193,0.032961957,0.012682628,0.17581856,0.09621415,0.0,0.0,0.0,0.0,0.7003389,0.5470923,0.37854457,0.23383932,0.105535544,0.03130958,0.010244389,0.0037990701,0.0010480194,3.144058E-4,7.860145E-5,2.6200483E-5,0.0,2.6200483E-5,0.0,0.0,0.0,0.0,0.09426584,0.2122865,0.09279851,0.08014777,0.1659269,0.35005662,0.41422242,0.1966218,0.18611257,0.24040367,0.18531942,0.17592059,0.6425702,0.009041906,A
0.7007535,0.48876348,0.2243282,0.029693747,0.026916862,0.3553783,0.22221398,0.07283015,0.03108219,0.009624435,0.16093317,0.10094611,0.0,0.0,0.0,0.0,0.70402086,0.54987514,0.37439865,0.22221108,0.10524414,0.03516841,0.011070086,0.0018014997,9.138042E-4,2.871956E-4,5.2217383E-5,0.0,7.832608E-5,2.6108692E-5,0.0,0.0,0.0,0.0,0.10519014,0.19906738,0.09606043,0.0800636,0.15846002,0.35887703,0.41564,0.19216056,0.19140637,0.2401114,0.18584916,0.17628281,0.6403897,0.008970933,A
0.71344006,0.46081066,0.23147579,0.035788637,0.02971735,0.35085645,0.22722588,0.08736262,0.03604427,0.010449003,0.17041142,0.10049577,0.0,0.0,0.0,0.0,0.6998409,0.54878336,0.38750228,0.21756253,0.101478755,0.034087054,0.010067026,0.002477636,8.867329E-4,1.8256265E-4,5.2160758E-5,2.6080379E-5,2.6080379E-5,0.0,0.0,0.0,0.0,0.0,0.09554489,0.20825614,0.0938005,0.08206553,0.15707421,0.36350667,0.41084304,0.19438033,0.18458797,0.24207349,0.18490514,0.17903765,0.6399922,0.008682295,A
0.7023881,0.4923488,0.23389733,0.028129697,0.026009686,0.3356262,0.22355041,0.079547875,0.032527927,0.009998857,0.16884147,0.097235724,0.0,0.0,0.0,0.0,0.7123891,0.5360371,0.3804983,0.21959339,0.10482133,0.0325092,0.010706155,0.0023704625,9.3776535E-4,4.949317E-4,7.814712E-5,5.2098076E-5,5.2098076E-5,2.6049038E-5,0.0,0.0,0.0,0.0,0.10026023,0.2041735,0.09716308,0.07881844,0.16109139,0.3630413,0.41196036,0.19238052,0.18670242,0.23764652,0.18848923,0.17991252,0.63940215,0.0084575955,A
0.7104454,0.48248452,0.21802345,0.035206795,0.028203294,0.34326625,0.23133641,0.08063492,0.030190773,0.010726085,0.1593139,0.09300146,0.0,0.0,0.0,0.0,0.7110458,0.5309812,0.3847834,0.22767179,0.10552623,0.036588706,0.009971601,0.0023554962,8.1133755E-4,1.8320527E-4,2.617218E-5,5.234436E-5,0.0,2.617218E-5,0.0,0.0,0.0,0.0,0.102124624,0.2033774,0.091741756,0.081517406,0.1592304,0.358526,0.41491842,0.19026011,0.18732755,0.24039114,0.18776347,0.17722209,0.6413204,0.0078069656,A
0.7072862,0.48638716,0.23645483,0.03161548,0.030702284,0.344149,0.22231603,0.08168382,0.031206116,0.010706438,0.14856757,0.08732045,0.0,0.0,0.0,0.0,0.70660186,0.5499192,0.3767696,0.21321493,0.099061176,0.03070378,0.011047137,0.002645089,0.0013484767,1.8152573E-4,2.5932246E-5,2.5932246E-5,2.5932246E-5,0.0,2.5932246E-5,0.0,0.0,0.0,0.11003678,0.19703151,0.09280498,0.081980385,0.16515467,0.36115146,0.40803152,0.19484271,0.18600793,0.24434932,0.1840977,0.1819089,0.6404817,0.008476613,A
0.7249616,0.46059674,0.22324634,0.04140125,0.032605838,0.34716737,0.22965442,0.07391285,0.028930614,0.01068014,0.14565825,0.093639694,0.0,0.0,0.0,0.0,0.70381725,0.53919977,0.38196933,0.23386091,0.10901767,0.03604129,0.0110410955,0.0025499673,0.0010252446,3.1545985E-4,2.6288322E-5,2.6288322E-5,2.6288322E-5,2.6288322E-5,0.0,0.0,0.0,0.0,0.09092854,0.21368405,0.09116606,0.08198216,0.15196982,0.365258,0.41303805,0.19642465,0.18593442,0.23569375,0.19092223,0.17619632,0.63847905,0.0085109435,A
0.7160119,0.46858191,0.22421563,0.029373225,0.02956273,0.3480885,0.22415245,0.08562453,0.033131734,0.0128231505,0.16865917,0.085435025,0.0,0.0,0.0,0.0,0.708089,0.53840697,0.38051644,0.22552803,0.108816095,0.03372724,0.009359962,0.002353063,7.843544E-4,1.8301602E-4,7.8435434E-5,5.2290292E-5,2.6145146E-5,2.6145146E-5,0.0,0.0,0.0,0.0,0.090179846,0.21392971,0.09116953,0.08356877,0.15985347,0.35482088,0.41491437,0.19469029,0.18637696,0.23922598,0.1852685,0.17604467,0.6418287,0.008432092,A
0.72978264,0.47374642,0.22372398,0.0324057,0.027981076,0.3224679,0.21799067,0.08073382,0.03106585,0.009784029,0.15632635,0.087028004,0.0,0.0,0.0,0.0,0.70981336,0.53721595,0.38375548,0.21986614,0.10316736,0.034701984,0.009959548,0.0026332836,8.6037983E-4,2.8679328E-4,2.6072115E-5,0.0,2.6072115E-5,2.6072115E-5,0.0,0.0,0.0,0.0,0.094717115,0.2112676,0.09396287,0.07899709,0.1658542,0.35350206,0.41384155,0.19392,0.18816394,0.24393827,0.18431331,0.17962907,0.63936037,0.007264557,A
0.70803726,0.4848557,0.23961517,0.030433845,0.034099814,0.33730054,0.22615223,0.08049326,0.03128713,0.011471948,0.15308572,0.09029023,0.0,0.0,0.0,0.0,0.7025915,0.54678494,0.3828591,0.22104794,0.10314874,0.034748413,0.0096334815,0.0026629136,0.0010442799,3.3939094E-4,2.6106996E-5,2.6106996E-5,2.6106996E-5,5.2213993E-5,2.6106996E-5,0.0,0.0,0.0,0.102700435,0.20551983,0.09310449,0.07771925,0.16285355,0.35231403,0.41750303,0.1962411,0.18220405,0.24267438,0.18747786,0.175701,0.64098555,0.008327062,A
0.7205337,0.47093627,0.22472231,0.029981773,0.026692238,0.34533864,0.22002298,0.083084285,0.030764995,0.010056582,0.14997153,0.09395542,0.0,0.0,0.0,0.0,0.7001492,0.53516924,0.38728347,0.24285345,0.11528021,0.03218349,0.009285728,0.0024797115,9.760567E-4,2.1103928E-4,2.637991E-5,5.275982E-5,0.0,2.637991E-5,0.0,0.0,0.0,0.0,0.07827609,0.2256333,0.09155329,0.08112969,0.1634484,0.36014926,0.40691674,0.19693868,0.18481083,0.24267569,0.1864358,0.17934142,0.6380987,0.008441927,A
0.70196265,0.47161222,0.23133947,0.032861628,0.024630267,0.35921267,0.22693665,0.082058355,0.029096898,0.012347039,0.17557041,0.102636755,0.0,0.0,0.0,0.0,0.7146413,0.5213422,0.39078426,0.22825402,0.10737672,0.031972308,0.010831862,0.0027210475,0.0010727206,2.616392E-4,5.2327836E-5,2.6163918E-5,2.6163918E-5,2.6163918E-5,0.0,0.0,0.0,0.0,0.08416082,0.22201933,0.089482926,0.08292958,0.16828191,0.35042515,0.41143084,0.1998174,0.18607524,0.24064672,0.18980865,0.17777434,0.6388914,0.008539205,A
0.72055703,0.467448,0.22675797,0.031678032,0.029849848,0.3443607,0.21695513,0.077760905,0.03082698,0.01096911,0.15883145,0.10477391,0.0,0.0,0.0,0.0,0.70231503,0.54255646,0.38716662,0.22377184,0.10521515,0.035446674,0.0090774875,0.0020404728,9.155967E-4,3.923986E-4,7.847972E-5,5.2319814E-5,2.6159907E-5,2.6159907E-5,0.0,0.0,0.0,0.0,0.09455358,0.21108256,0.08885186,0.083229326,0.15901473,0.35623893,0.4196706,0.18867162,0.18989907,0.23638396,0.18946353,0.17651586,0.6393058,0.008037847,A
0.7178679,0.4812013,0.22716863,0.029779246,0.027334213,0.33380967,0.21952006,0.08266092,0.030406179,0.0091532,0.15193684,0.0965788,0.0,0.0,0.0,0.0,0.7026695,0.5386627,0.3915905,0.22245356,0.11045464,0.031199511,0.009370323,0.0026697568,8.3757075E-4,1.3087044E-4,2.6174086E-5,2.6174086E-5,5.2348172E-5,2.6174086E-5,0.0,0.0,0.0,0.0,0.095294476,0.20936991,0.09497683,0.07925324,0.16346973,0.35771164,0.40968683,0.19579044,0.18773012,0.23998326,0.186936,0.17935215,0.64101416,0.008854445,A
0.7141828,0.4822437,0.21784317,0.030420814,0.028160444,0.3439216,0.22261506,0.08184423,0.031833544,0.010014695,0.1540819,0.09389954,0.0,0.0,0.0,0.0,0.7109234,0.5345415,0.3720417,0.23683476,0.11506471,0.032348037,0.0076744733,0.0014929862,3.6669837E-4,1.8334918E-4,2.6192742E-5,7.8578225E-5,2.6192742E-5,0.0,0.0,0.0,0.0,0.0,0.08592508,0.21621904,0.09436309,0.08037897,0.15941103,0.36188364,0.40862942,0.19752073,0.18440814,0.23685849,0.19304423,0.17343476,0.6407737,0.009586846,A
0.72016245,0.47876897,0.20526235,0.02959017,0.024700006,0.34676567,0.22002628,0.08481477,0.028686892,0.00812951,0.15193774,0.09328691,0.0,0.0,0.0,0.0,0.70964503,0.5277634,0.3839519,0.24042878,0.10713107,0.03280004,0.0093602035,0.0019926485,3.4084776E-4,7.8657176E-5,2.6219059E-5,5.2438118E-5,2.6219059E-5,0.0,2.6219059E-5,0.0,0.0,0.0,0.08568478,0.21875192,0.09131515,0.08187833,0.16546161,0.35146222,0.41264296,0.1945651,0.18754695,0.24234398,0.18504898,0.17826875,0.64087135,0.009317872,A
0.71754146,0.4757301,0.22294444,0.031444915,0.027105516,0.34583116,0.21410842,0.07685137,0.034180623,0.013930096,0.15996027,0.095340975,0.0,0.0,0.0,0.0,0.7010163,0.547804,0.37537143,0.23349753,0.109010905,0.033098675,0.00892931,0.0018068106,3.1422792E-4,1.0474264E-4,2.618566E-5,2.618566E-5,0.0,2.618566E-5,2.618566E-5,0.0,0.0,0.0,0.09117489,0.2157026,0.09077831,0.079198025,0.16057727,0.35232612,0.415978,0.19599232,0.1879813,0.2414013,0.18667257,0.17969267,0.63909674,0.009200772,A
0.71927685,0.48914585,0.22386552,0.03489871,0.029009162,0.32289138,0.22455472,0.08041741,0.03693499,0.011528479,0.14232032,0.091100045,0.0,0.0,0.0,0.0,0.70252955,0.5413224,0.38552716,0.22936593,0.10502256,0.032602224,0.009333596,0.001542527,3.921679E-4,1.5686716E-4,0.0,7.843358E-5,2.6144526E-5,0.0,0.0,0.0,0.0,0.0,0.09230985,0.21515143,0.09373917,0.079088695,0.16472842,0.35502568,0.40723532,0.19867462,0.18509614,0.23758373,0.19156775,0.17731433,0.64243686,0.009250836,A
0.72284716,0.48035708,0.20834841,0.0342666,0.029924704,0.33963603,0.21434584,0.078872524,0.030393254,0.010870351,0.15355934,0.09555289,0.0,0.0,0.0,0.0,0.71165365,0.53659,0.36960497,0.23731375,0.10727093,0.03302052,0.009621181,0.002091561,5.490348E-4,5.2289026E-5,5.2289026E-5,2.6144513E-5,2.6144513E-5,2.6144513E-5,0.0,0.0,0.0,0.0,0.08765982,0.21707746,0.09330384,0.07799001,0.15444075,0.3580594,0.41469687,0.19308053,0.18783121,0.2387852,0.1859367,0.17141226,0.64247036,0.008446286,A
0.7136627,0.47672543,0.23226932,0.02938611,0.024968795,0.3499704,0.21785823,0.080921456,0.029605411,0.009837141,0.14799573,0.09282628,0.0,0.0,0.0,0.0,0.70768535,0.54158235,0.37469685,0.2289133,0.11015279,0.029422767,0.008268632,0.0016432928,7.0426834E-4,7.825204E-5,5.2168027E-5,0.0,2.6084013E-5,2.6084013E-5,0.0,0.0,0.0,0.0,0.09469091,0.21334264,0.09071731,0.0836443,0.1634342,0.3508292,0.4152413,0.19756743,0.18612346,0.23909156,0.19077258,0.17801732,0.6395908,0.00866245,A
0.72080326,0.4818906,0.20814171,0.031396378,0.026299156,0.33754233,0.21980591,0.087997414,0.032428328,0.009381387,0.1533544,0.092594296,0.0,0.0,0.0,0.0,0.7112599,0.5373772,0.37244508,0.23219259,0.10596797,0.036954004,0.010206843,0.0025909678,7.589704E-4,7.8514175E-5,0.0,7.8514175E-5,2.6171392E-5,2.6171392E-5,0.0,0.0,0.0,0.0,0.0882611,0.21699333,0.090555646,0.08256428,0.15424922,0.35154104,0.41847864,0.1978457,0.18573995,0.24199602,0.18498829,0.17806508,0.63986325,0.007160582,A
0.7220173,0.46530768,0.2188026,0.029987538,0.026575595,0.35387173,0.2159541,0.076377444,0.03070749,0.010893176,0.15682419,0.09669259,0.0,0.0,0.0,0.0,0.7101767,0.5477548,0.3651439,0.2256913,0.100763395,0.03297286,0.01010752,0.0020007172,6.236002E-4,1.8188338E-4,2.5983341E-5,2.5983341E-5,2.5983341E-5,2.5983341E-5,0.0,0.0,0.0,0.0,0.093182884,0.21220808,0.09326216,0.07903304,0.16393213,0.35073388,0.41522074,0.19734478,0.18585052,0.24375787,0.18252113,0.17820087,0.641103,0.0076496373,A
0.706149,0.49826956,0.22723454,0.031326443,0.02620487,0.33268243,0.22195587,0.08141105,0.031986278,0.010902985,0.15455845,0.09042879,0.0,0.0,0.0,0.0,0.7087193,0.5405522,0.3765618,0.22538888,0.1081261,0.033936247,0.008562376,0.0021666987,6.004105E-4,1.0441922E-4,5.220961E-5,5.220961E-5,0.0,2.6104804E-5,0.0,0.0,0.0,0.0,0.100623466,0.2051797,0.09569756,0.079887,0.16541496,0.35677037,0.41357714,0.1918321,0.18909107,0.24188562,0.18460214,0.17884202,0.6398111,0.0076669278,A
0.7252585,0.47049326,0.22308873,0.035797372,0.02815347,0.3268319,0.22444135,0.08169225,0.030827263,0.00984585,0.16310139,0.09631947,0.0,0.0,0.0,0.0,0.7050062,0.54654175,0.37483492,0.22658302,0.105730034,0.0335369,0.010343156,0.0025335508,4.7014345E-4,2.0895264E-4,5.223816E-5,7.835724E-5,0.0,2.611908E-5,0.0,0.0,0.0,0.0,0.090679176,0.21645741,0.09495761,0.07887385,0.16432382,0.34132448,0.42471448,0.19118291,0.18896447,0.23753269,0.18686485,0.17906067,0.64037955,0.0071307346,A
0.7180135,0.47214782,0.2225039,0.03400371,0.028336424,0.33795908,0.23068999,0.07414698,0.031327493,0.011617934,0.16683857,0.090456165,0.0,0.0,0.0,0.0,0.7239291,0.51523024,0.38616303,0.22300506,0.10325895,0.029157607,0.009450907,0.0029858635,6.4910075E-4,7.7892095E-5,2.5964031E-5,2.5964031E-5,5.1928062E-5,0.0,2.5964031E-5,0.0,0.0,0.0,0.0887682,0.22186108,0.092412405,0.07692452,0.16454399,0.35740983,0.40933982,0.1952425,0.18771641,0.2360418,0.1833592,0.17927927,0.6412225,0.008001417,A
0.71421164,0.4758868,0.22850323,0.032929383,0.033120096,0.33085132,0.23002891,0.07809604,0.033088308,0.011474428,0.16884255,0.10406448,0.0,0.0,0.0,0.0,0.710646,0.54047155,0.37209088,0.23025283,0.10294696,0.026568634,0.009358815,0.0036135423,4.9393746E-4,0.0,5.1993415E-5,0.0,0.0,5.1993415E-5,0.0,0.0,0.0,0.0,0.095402636,0.21608935,0.09416829,0.08023218,0.16380903,0.36413068,0.40442595,0.19777332,0.19195998,0.22998565,0.18980983,0.18419556,0.6379952,0.008003309,A
0.72197366,0.4552632,0.2344732,0.035537895,0.035730164,0.33249882,0.22726308,0.08584853,0.03524949,0.012946176,0.17807402,0.1061971,0.0,0.0,0.0,0.0,0.702592,0.54290843,0.38757586,0.22424479,0.10077598,0.029154168,0.009978593,0.0028919685,6.5134425E-4,7.8161305E-5,2.6053769E-5,2.6053769E-5,2.6053769E-5,0.0,0.0,0.0,0.0,0.0,0.085211776,0.2333836,0.100152805,0.07901964,0.16966452,0.36749327,0.40304813,0.1974692,0.19319464,0.22327644,0.18892007,0.18808113,0.63119835,0.007989853,A
0.7119904,0.47397992,0.21922608,0.031860176,0.029659623,0.3373543,0.22646558,0.08416317,0.031190444,0.0149573805,0.18593076,0.102533,0.0,0.0,0.0,0.0,0.6911022,0.5499616,0.3941418,0.23094307,0.10128944,0.029672494,0.009603003,0.002250295,4.1865953E-4,2.616622E-5,5.233244E-5,0.0,7.849866E-5,2.616622E-5,0.0,0.0,0.0,0.0,0.08299294,0.23735179,0.109975666,0.082792476,0.16273832,0.3589545,0.4150048,0.20054622,0.19545439,0.22648653,0.1847896,0.18727538,0.6254941,0.009301624,A
0.6944264,0.4880897,0.23529118,0.028762085,0.027928403,0.349089,0.22227289,0.090647064,0.034213096,0.012890032,0.17715777,0.1018056,0.0,0.0,0.0,0.0,0.6850715,0.56004655,0.37981167,0.24520786,0.10755146,0.031578604,0.008289384,0.0027368125,5.789411E-4,5.2631007E-5,5.2631007E-5,0.0,5.2631007E-5,0.0,0.0,0.0,0.0,0.0,0.09842866,0.22201893,0.11096914,0.08818659,0.17330863,0.35407704,0.4152875,0.20222029,0.19238146,0.22576897,0.18556686,0.19371212,0.62621754,0.008669464,A
0.7149674,0.4719129,0.22265147,0.030015772,0.027469367,0.33758992,0.22083715,0.081930645,0.035968,0.015342102,0.18200444,0.10386158,0.0,0.0,0.0,0.0,0.6940382,0.54493093,0.38121924,0.24843293,0.114563845,0.033170167,0.009243279,0.0018222465,4.7536864E-4,2.1127495E-4,2.6409369E-5,0.0,7.9228106E-5,2.6409369E-5,0.0,0.0,0.0,0.0,0.07728294,0.23707336,0.11148356,0.09267523,0.16493458,0.3621005,0.4092419,0.19652292,0.19105725,0.2287543,0.1901731,0.19270499,0.6246535,0.007836804,A
0.71868926,0.490296,0.20628461,0.030863957,0.029100303,0.31616658,0.21985845,0.08355314,0.032312673,0.011652718,0.1793259,0.100622796,0.0,0.0,0.0,0.0,0.6990953,0.5355003,0.38281336,0.25318402,0.112039074,0.035207,0.0077914963,0.0018488296,6.8670814E-4,1.3205926E-4,5.2823703E-5,5.2823703E-5,0.0,2.6411852E-5,0.0,0.0,0.0,0.0,0.08258999,0.2360174,0.10903328,0.09454381,0.17242472,0.35487133,0.41158152,0.19923025,0.1893291,0.22490881,0.1924685,0.18916811,0.62654895,0.008371695,A
0.7323743,0.4606064,0.22017442,0.03181071,0.02497378,0.3158281,0.21324253,0.08897503,0.0323488,0.012882546,0.18557829,0.11211296,0.0,0.0,0.0,0.0,0.6919373,0.53728235,0.39474994,0.24898838,0.11651396,0.032820836,0.00852283,0.0014822312,3.17621E-4,1.0587366E-4,0.0,2.6468415E-5,2.6468415E-5,0.0,0.0,0.0,0.0,0.0,0.074323654,0.24822892,0.10804121,0.09043718,0.17350243,0.3471257,0.41754183,0.20178168,0.19130787,0.22554913,0.19541682,0.19078419,0.62065285,0.009104144,A
0.6888225,0.4908209,0.23447981,0.031766165,0.028849192,0.35263327,0.229896,0.07253969,0.030740416,0.011026802,0.17790334,0.112319514,0.0,0.0,0.0,0.0,0.6977199,0.5339967,0.39513752,0.2419763,0.11012332,0.034056313,0.007690985,0.0014223055,5.0044083E-4,7.901697E-5,5.267798E-5,2.633899E-5,2.633899E-5,2.633899E-5,0.0,0.0,0.0,0.0,0.09295688,0.22835411,0.10668639,0.091341645,0.17157853,0.3511121,0.41834635,0.20545812,0.1902749,0.22799067,0.19520137,0.19201128,0.6215431,0.008399231,A
0.70629597,0.47092783,0.2426456,0.030418478,0.028120335,0.3469877,0.22033447,0.08407374,0.028599115,0.010660831,0.17267992,0.10960866,0.0,0.0,0.0,0.0,0.6868177,0.56045425,0.3770583,0.24061318,0.11266619,0.03620942,0.009685756,0.0024280369,5.014424E-4,2.3752534E-4,7.9175115E-5,2.6391705E-5,2.6391705E-5,5.278341E-5,2.6391705E-5,0.0,0.0,0.0,0.09482235,0.22542898,0.10249328,0.089561135,0.15855935,0.369771,0.4129451,0.20068923,0.19036761,0.22486672,0.19149214,0.19245604,0.623233,0.0077512553,A
0.6852316,0.49055362,0.2290671,0.031967357,0.030449715,0.35332003,0.23113368,0.08124229,0.03103094,0.013917102,0.19448423,0.10749427,0.0,0.0,0.0,0.0,0.69787896,0.54338866,0.3779706,0.24681054,0.11346491,0.030861191,0.00926889,0.0018695773,5.7930563E-4,7.899622E-5,0.0,5.266415E-5,5.266415E-5,0.0,2.6332074E-5,0.0,0.0,0.0,0.09773919,0.22494121,0.09923047,0.09334597,0.16815172,0.3527881,0.42267665,0.20172563,0.1923346,0.22727889,0.19289887,0.19265705,0.6214197,0.008222183,A
0.6927984,0.49025202,0.2390753,0.03569438,0.02959552,0.34548435,0.22796896,0.092413776,0.03264495,0.010496459,0.17442739,0.09437183,0.0,0.0,0.0,0.0,0.6965213,0.53955466,0.39087713,0.24009445,0.11028451,0.032709055,0.008552247,0.0015788763,5.789213E-4,7.894381E-5,2.6314605E-5,5.262921E-5,2.6314605E-5,2.6314605E-5,0.0,0.0,0.0,0.0,0.104711995,0.21820393,0.10131331,0.092290595,0.17167427,0.36406434,0.40747854,0.2086957,0.19356345,0.22746941,0.19469634,0.19303745,0.6217578,0.008415801,A
0.7035938,0.4821827,0.22503556,0.03357411,0.026833853,0.35303685,0.22144288,0.083521955,0.03192084,0.01023756,0.16386455,0.10650878,0.0,0.0,0.0,0.0,0.698777,0.5440621,0.3847527,0.23163924,0.11333861,0.033158828,0.008243763,0.0015227332,5.7758845E-4,7.876207E-5,7.876207E-5,5.2508043E-5,0.0,2.6254022E-5,0.0,0.0,0.0,0.0,0.102524094,0.22458236,0.101149015,0.0895822,0.16763802,0.3623731,0.4147878,0.20549306,0.19505866,0.22571477,0.20043764,0.19056943,0.6176925,0.008452676,A
0.70187885,0.46857545,0.24024214,0.034209654,0.03414511,0.34838983,0.21755405,0.07793992,0.03840518,0.011715193,0.20115922,0.10437172,0.0,0.0,0.0,0.0,0.68298256,0.5596458,0.38997883,0.23378208,0.11220803,0.030123845,0.009681725,0.0013417607,4.998717E-4,2.1047228E-4,2.6309035E-5,2.6309035E-5,0.0,2.6309035E-5,0.0,0.0,0.0,0.0,0.098719776,0.22650096,0.102686375,0.092324644,0.1609711,0.36670813,0.42163342,0.20201328,0.20322755,0.23006281,0.19699432,0.18829209,0.6102088,0.008176053,A
0.70843065,0.46216893,0.23226918,0.029746082,0.03041849,0.35480767,0.22221507,0.081233375,0.031347055,0.0148570305,0.18568087,0.10592038,0.0,0.0,0.0,0.0,0.6873034,0.5421714,0.4049379,0.23687638,0.11123971,0.03304699,0.010408085,0.0019812344,5.5474567E-4,1.5849876E-4,2.641646E-5,5.283292E-5,2.641646E-5,0.0,0.0,0.0,0.0,0.0,0.09210072,0.23573735,0.102990866,0.09133153,0.16262355,0.3643545,0.4223678,0.20735818,0.20023303,0.22772156,0.19820884,0.18776402,0.6081481,0.008218218,A
0.70353806,0.46916443,0.2491062,0.03148733,0.033027995,0.35188136,0.20997974,0.08512171,0.033477355,0.012421608,0.18471926,0.101138204,0.0,0.0,0.0,0.0,0.6748704,0.5524928,0.40476277,0.24565867,0.11828502,0.03212909,0.0096467,0.0017805204,7.70673E-4,3.1889917E-4,1.3287466E-4,5.3149863E-5,2.6574931E-5,2.6574931E-5,0.0,0.0,0.0,0.0,0.08788792,0.23903894,0.101982385,0.09214056,0.165448,0.35985446,0.4248996,0.20922995,0.19938812,0.2256735,0.19671503,0.1922599,0.6071557,0.008829293,A
0.7041687,0.47301787,0.22353749,0.028725911,0.026518688,0.35497934,0.2118616,0.08819303,0.03214871,0.014682843,0.19586721,0.103035815,0.0,0.0,0.0,0.0,0.6899713,0.54455835,0.38756523,0.2513265,0.113237046,0.033630054,0.008222442,0.0016392007,2.379485E-4,2.6438722E-5,2.6438722E-5,2.6438722E-5,0.0,2.6438722E-5,0.0,0.0,0.0,0.0,0.081714384,0.24234915,0.10208224,0.09313334,0.16780198,0.36034504,0.41731834,0.20801128,0.19651134,0.23020132,0.19695677,0.19610642,0.60921353,0.008098551,A
0.69446564,0.497224,0.22362146,0.033948816,0.027401771,0.34466192,0.22167331,0.08341891,0.031170314,0.009101987,0.17233096,0.11372694,0.0,0.0,0.0,0.0,0.6944457,0.5327027,0.39940143,0.24622266,0.11257781,0.032327462,0.01022954,0.0015066765,3.700609E-4,1.321646E-4,2.6432921E-5,5.2865842E-5,2.6432921E-5,0.0,2.6432921E-5,0.0,0.0,0.0,0.09571035,0.22822303,0.10490081,0.08923249,0.1672097,0.35806358,0.42409724,0.20518614,0.19316162,0.2243768,0.19955851,0.19980143,0.6117122,0.008137809,A
0.6912886,0.4891477,0.23554283,0.028021751,0.023089923,0.343979,0.22872154,0.08118302,0.031800684,0.011496924,0.19291775,0.10231942,0.0,0.0,0.0,0.0,0.69567925,0.5458799,0.38390195,0.23691708,0.11594654,0.032221984,0.007101989,0.0015782197,5.7868054E-4,1.5782197E-4,7.891098E-5,5.2607324E-5,2.6303662E-5,0.0,0.0,0.0,0.0,0.0,0.08606176,0.23858346,0.10214013,0.09250121,0.17248802,0.35720694,0.41670093,0.2104362,0.19111787,0.22764856,0.19739531,0.19735481,0.61243576,0.008302429,A
0.70542806,0.47905293,0.2356734,0.032671385,0.02728984,0.34792158,0.22057961,0.08588179,0.030824464,0.014456928,0.1642167,0.10158062,0.0,0.0,0.0,0.0,0.68763137,0.54070204,0.39864916,0.2470289,0.1169286,0.033366524,0.008374759,0.0020141825,4.5054086E-4,1.0600961E-4,0.0,7.950721E-5,2.6502403E-5,2.6502403E-5,0.0,0.0,0.0,0.0,0.091484174,0.23004627,0.10617832,0.09035075,0.16374049,0.364358,0.4230941,0.19952457,0.19988889,0.22923668,0.1984721,0.1940598,0.6093008,0.009107938,A
0.7043076,0.47876376,0.23133355,0.032193284,0.02697619,0.345028,0.22570291,0.07596597,0.030380026,0.012565561,0.18145305,0.09845673,0.0,0.0,0.0,0.0,0.6826051,0.5454533,0.39772692,0.25394943,0.1123982,0.034215063,0.006811209,0.0018816959,2.1202207E-4,5.300552E-5,5.300552E-5,2.650276E-5,0.0,2.650276E-5,0.0,0.0,0.0,0.0,0.09286529,0.23275046,0.10448863,0.09011132,0.16572385,0.35720533,0.42402947,0.20889628,0.20164686,0.22363809,0.19901441,0.19083351,0.610651,0.008504889,A
0.71418774,0.46850002,0.23351519,0.034696605,0.02821096,0.32776472,0.22651835,0.0841217,0.03265187,0.010095881,0.19076744,0.10265211,0.0,0.0,0.0,0.0,0.6919502,0.5377622,0.40213683,0.24039215,0.10671516,0.032464787,0.008293924,0.0017904344,4.2127867E-4,1.0531967E-4,0.0,5.2659834E-5,2.6329917E-5,2.6329917E-5,0.0,0.0,0.0,0.0,0.100643754,0.22411142,0.10452867,0.08943413,0.16486636,0.36222848,0.42123073,0.20707442,0.19857615,0.22742979,0.19683602,0.18898526,0.6134534,0.008538734,A
